,star rating,name,review,date,location_code
23768,5,noemi morales,,2019-01-01,113
23769,4,star dionne,,2020-07-01,113
23770,4,Michelle Buck-O'Meally,,2019-01-01,113
23771,5,Bernaldo Suarez,,2017-01-01,113
23772,5,Jairo Hormaza,,2020-01-01,113
23773,5,jose quintero,,2020-01-01,113
23774,5,Empress of Air&Fire,,2019-01-01,113
23775,5,QUINTINJXANDER,,2016-01-01,113
23776,4,Raul Melo,,2018-01-01,113
23777,4,Luz Perez,,2019-01-01,113
23778,5,ninette Guadamuz,,2018-01-01,113
23779,1,Cris Moroxo,,2019-01-01,113
23780,5,Claudia Ceballos,,2018-01-01,113
23781,5,Raul Molina,,2017-01-01,113
23782,4,Jose Leon,,2018-01-01,113
23783,4,Efy Aviles,,2019-01-01,113
23784,5,Nyc Sienna Sensation .,,2018-01-01,113
23785,5,Stephen Chopra,,2018-01-01,113
23786,3,Michael Hall,,2018-01-01,113
23787,3,RODRIGO BARBITAS RIOS,,2017-01-01,113
23788,5,Antonia Cohetero,,2020-01-01,113
23789,1,张为家,,2017-01-01,113
23790,4,Isabel Rivera,,2018-01-01,113
23791,5,Latresha Mangum,,2020-10-01,113
23792,5,Renee Errigo,,2020-01-01,113
23793,2,Clyde Wedderburn,,2017-01-01,113
23794,4,Sabrina Key,,2018-01-01,113
23795,5,Angelina Walls,,2020-09-01,113
23796,4,Kevin Sukhoo,,2016-01-01,113
23797,5,Betsy Sam,,2017-01-01,113
23798,1,Kevin Liu,,2016-01-01,113
23799,4,Michael Gorovoy,,2018-01-01,113
23800,5,Jenny Martinez,,2017-01-01,113
23801,5,yocasty ovalles,,2018-01-01,113
23802,5,Tj B,,2018-01-01,113
23803,5,Viviana Taveras,,2017-01-01,113
23804,4,Weijian Wu,,2017-01-01,113
23805,4,Rafel Ortiz,,2017-01-01,113
23806,5,Georgiana N.,,2019-01-01,113
23807,3,Jannet Torres,,2018-01-01,113
23808,5,Gaby Cordero,,2019-01-01,113
23809,4,Adam Krzysiak,,2018-01-01,113
23810,4,Isabel Reyes,,2017-01-01,113
23811,5,Jennifer White,,2017-01-01,113
23812,5,Sayira Vasquez,,2017-01-01,113
23813,1,Dariusz Dobosz,,2018-01-01,113
23814,5,Nikita Green,,2015-01-01,113
23815,5,janneth Morales,,2019-01-01,113
23816,5,Diana Maritza Perez,,2020-01-01,113
23817,5,Edward Torres,,2016-01-01,113
23818,5,Haider Nafees,,2018-01-01,113
23819,5,Aliscia B,,2018-01-01,113
23820,5,Pawel Pawlikowski,,2017-01-01,113
23821,1,Jerry Murray,,2019-01-01,113
23822,5,Dalfiri Aracena,,2020-01-01,113
23823,5,Mohammad rogatia,,2016-01-01,113
23824,4,Joe Valencia,,2020-01-01,113
23825,1,Michael Silva,,2020-01-01,113
23826,5,Jackie Donegan,,2019-01-01,113
23827,5,Michelle Mendez,,2017-01-01,113
23828,5,Dan Young,,2019-01-01,113
23829,2,Manuel Pomaquero,,2019-01-01,113
23830,5,Ismael Tobon,,2019-01-01,113
23831,5,Rosita Gonzalez,,2017-01-01,113
23832,5,Shatima Lawson,,2020-01-01,113
23833,5,Eddy Armas,,2020-01-01,113
23834,5,Patricio Molina,,2020-01-01,113
23835,5,KATHLEEN ADAMS,,2021-12-01,113
23836,5,Zakaria Omar,,2018-01-01,113
23837,5,Fabian Cepeda,,2020-10-01,113
23838,4,SANDHYA K,,2018-01-01,113
23839,5,Rosa Vidal,,2018-01-01,113
23840,5,Stephanie Rodriguez,,2018-01-01,113
23841,5,Paulina King,,2016-01-01,113
23842,4,Dred Locks,,2017-01-01,113
23843,5,Rosalee Rosario,,2017-01-01,113
23844,4,Elvis,,2018-01-01,113
23845,5,Juan benitez,,2014-01-01,113
23846,4,Stephanie Lebron,,2019-01-01,113
23847,4,Glenn Bolden,,2017-01-01,113
23848,5,Edwin Chaca,,2018-01-01,113
23849,4,Sanders Mendez,,2017-01-01,113
23850,5,S Kraja,,2020-01-01,113
23851,5,Tyesha Mclaughlin,,2018-01-01,113
23852,5,Victor Andres Sepulveda,,2017-01-01,113
23853,5,Ruth A.,,2018-01-01,113
23854,4,Anthony Eskerete,,2018-01-01,113
23855,5,Nikkia Sanders,,2020-01-01,113
23856,5,Ling Yip,,2020-01-01,113
23857,4,Nashaat Badrous,,2019-01-01,113
23858,3,Lightn Sweet,,2017-01-01,113
23859,5,grisell hierro,,2019-01-01,113
23860,5,Jasmine Batista,,2021-01-01,113
23861,5,Robinson Serlin,,2018-01-01,113
23862,5,Roman Mazur,,2018-01-01,113
23863,5,Krzysztof Lipinski,,2020-01-01,113
23864,5,Pablo Perez,,2021-03-01,113
23865,3,Emanuel Martinez,,2015-01-01,113
23866,4,Jessica Rengifo,,2016-01-01,113
23867,5,walter aburto,,2019-01-01,113
23868,5,Michał M,,2019-01-01,113
23869,5,damaris rodriguez,,2020-01-01,113
23870,4,Kitare Rieko,,2020-01-01,113
23871,1,Rosa Maria Perez,,2020-11-01,113
23872,3,Ali El Fezzaoui,,2016-01-01,113
23873,5,Arlene Bonner,,2020-07-01,113
23874,4,Edna Rodriguez,,2018-01-01,113
23875,5,j Wahid,,2017-01-01,113
23876,5,Archebald A. Abella,,2015-01-01,113
23877,4,Dawa Lama,,2016-01-01,113
23878,3,Brandi Raschelle,,2018-01-01,113
23879,5,Hector Collazos,,2018-01-01,113
23880,5,Noe Vazquez,,2017-01-01,113
23881,3,Christian-Ana Grey-Steele,,2018-01-01,113
23882,3,Denisse Romero,,2018-01-01,113
23883,1,Matthew Cool,,2020-01-01,113
23884,4,Joshwe 12,,2014-01-01,113
23885,5,Olga Lopez,,2016-01-01,113
23886,3,SANDRA SHENOUDA,,2019-01-01,113
23887,4,Dominic Arlistico,,2020-01-01,113
23888,1,Roque Roman,,2019-01-01,113
23889,5,OB SM,,2017-01-01,113
23890,4,Matey Checko,,2017-01-01,113
23891,5,Shakeema Chavis,,2017-01-01,113
23892,4,Cristy Acevedo,,2020-01-01,113
23893,5,Jose Vargas,,2015-01-01,113
23894,5,Jose Balbuca,,2020-05-01,113
23895,5,Andrew Bielawski,,2016-01-01,113
23896,4,Kacper Pawlowski,,2018-01-01,113
23897,4,Suneli S,,2021-04-01,113
23898,4,Marcin Pałka,,2018-01-01,113
23899,5,ADRIAN All ABOUT TRAINS,,2020-01-01,113
23900,4,Charleen Lim,,2018-01-01,113
23901,4,Bobby Liu,,2020-01-01,113
23902,5,peter crowley,,2020-01-01,113
23903,5,Jose Ochoa,,2018-01-01,113
23904,5,Manuel Colon,,2021-12-01,113
23905,5,Katherine Saenz,,2020-01-01,113
23906,1,mariusz gontarczyk,,2020-01-01,113
23907,5,Hector Calderon,,2018-01-01,113
23908,1,Farrukh Suvankulov,,2020-01-01,113
23909,5,Lana Tula,,2020-01-01,113
23910,5,Iris Negrin,,2018-01-01,113
23911,4,Nick Cutrone,,2018-01-01,113
23912,3,arnielis tv polanco,,2019-01-01,113
23913,5,Edwin Alvarez,,2018-01-01,113
23914,1,Freddy Perdomo,,2018-01-01,113
23915,5,Hector Pena,,2017-01-01,113
23916,5,Yadira Tario,,2020-09-01,113
23917,5,Roy Chen,,2020-01-01,113
23918,5,catherine jablonska,,2016-01-01,113
23919,4,Bob Ranger,,2018-01-01,113
23920,5,Cameron Congleton,"Always friendly staff at customer service and when delivering curbside to my vehicle.  Orders are accurate and prices are great,  especially when they offer coupons too! Convenient and gas prices are great also.",2021-03-01,114
23921,1,Wilma T,"They are accusatory with no evidence.
Item was rung up at a different price that was indicated on the shelves. We didn't notice until we paid. After which, when we saw the receipt, we went to customer service to investigate. The lady was …",2021-12-01,114
23922,1,Merve Ekşilioğlu,Member service desk worker very rude. They don’t have any knowledge. They don’t still accept most items’ return because of covid and it is very weird. I won’t renew my membership. I will continue with Costco.,2021-03-01,114
23923,5,Berg P,Canceled my Costco membership after they required face diapers. BJ's has a nice selection & the environment is much more relaxed.,2021-12-01,114
23924,5,Earl Hartsell,"A great place to purchase ""mass quantities"". I find myself here frequently for all the necessities of life and they come in a 55 gallon drum.  ;-) No really I am here frequently and find it much less annoying than other stores of the same …",2018-01-01,114
23925,1,Darek Welch,"This is, probably, the worst retail establishment in Forsyth County.  I really wanted to like it, but I just didn't.  For one thing, the prices aren't very good, they're often higher than equivalent products from other stores, but BJ's …",2020-10-01,114
23926,5,Rebekah Conley,Joinnnnnnn!!!!! We love it and all the coupons we get.,2021-03-01,114
23927,5,Richard May,"Joined after Costco started the mask requirement. I’m kind of wishing I had joined a long tome ago, it just had more stuff I needed for a family then Costco. I mean Costco has some nice stuff, if you’re not hosting a show off party for 20, …",2020-06-01,114
23928,3,Jay Beep,Meh. Absolutely nothing nice or delightful about this place in the way that Costco is. Employees sort of competent but definitely do not go out of their way to be helpful. It’s fine for stocking up on grocery items but I can’t say I ever look forward to going here.,2020-01-01,114
23929,5,alisa J,Love shopping Bjs. They are always well stocked. Employees are nice. Prices are great.,2020-01-01,114
23930,5,Michael H.,requires face covering and has shopping hours for seniors. A+,2020-11-01,114
23931,1,제다이,"It is said that discount coupons are used automatically, but it is not.  You should always check your receipt to see if the discount coupon has been used.",2020-09-01,114
23932,1,Denise Terrell,Cashier Chelsea was TERRIBLE!!! Today was my first visit at this location and today will be my LAST visit at this location!!! I rate this location a BIG FAT 0.,2020-05-01,114
23933,2,K Fisher,"Not a good shopping experience.  I do get some good prices, tires, and other things",2020-01-01,114
23934,5,Susan Nissley,Great prices. Very clean with helpful employees.  The deli meats are excellent and you need only buy the amount you want since there is an attendant who slices and packages it for you.  Five stars out of five.,2018-01-01,114
23935,1,Master Seahorse Unicorn Fairy PRINCE,Rude employees,2021-02-01,114
23936,5,arlo p. hogfish,Great prices for gas and household supplies,2020-01-01,114
23937,5,Brittany Weimer,"The best membership club around! Prices are low, lots of coupons on top of it, employees are always nice and friendly, it's hardly ever crowded and gas prices are always low. I've been a BJ's member for 5 years now and when my membership …",2018-01-01,114
23938,5,360HLN TV,"Best health TV shows! I’ve learned amazing recipes and love their exercise programs, not the mention my friend reversed diabetes just watching this station!",2019-01-01,114
23939,3,Cain Harris,Good place to shop if you are buying large quantities. Never an easy in and out. Great fresh pastries! Don't get in a hurry.,2018-01-01,114
23940,5,Tommy H,Great prices and selection. Excellent merchandise. Good customer service.,2019-01-01,114
23941,5,Carl Miller,"Been to Sam’s, to much stuff made in China, Costco, great if you want to walk a few miles in there warehouse, only not to find what your looking for. BJs is compact, great selection and  prices are great.",2019-01-01,114
23942,4,A W,"Been shopping at large warehouse's for years including Costco and Sam's, even Pace back in the 80's. BJ's has it's own attraction for shopping needs. This BJ's location has improved. Upgrading from 3 star to 4 star. They have improved …",2020-11-01,114
23943,3,Jasson Hutchison,"I like it better than Sam's (it is closer and basically the same prices). Not the cleanest looking store so they lose one star. The hours are incorrect. They are only open until 9pm, would be nice if they kept their info updated...",2015-01-01,114
23944,4,Brian Hedemark,"The store is clean, the employees are nice, and their overall selection isn’t bad.  Unfortunately, I dislike their store brand products, so I find myself shopping there less often.  The traffic leaving the store can be problematic if you’re trying to make a left onto Marketplace so plan on waiting a bit during heavy traffic.",2019-01-01,114
23945,3,mobleymarie26 mobleymarie26,Nice store and not really busy.  But never did see an employee until check out time.  Even had one that was putting up returned stock almost run over my mother because the employee was in such a hurry.,2018-01-01,114
23946,4,Teresa Muller,"Great shopping, TERRIBLE music! Who wants to shop while listening to acid rock?  Very bad music selections",2019-01-01,114
23947,3,Margaret Weisgerber,I wish their riding carts had more leg room. It is hard to bend my legs and you can't  straighten  them with the basket in front.,2018-01-01,114
